1429895700,0,0
1429896600,0,0
1429897500,0,0
1429898400,0,0.00666666636243462
1429899300,0,0
1429900200,0,0
1429901100,0,0
1429902000,0,0
1429902900,0,0
1429903800,0,0
1429904700,0,0
1429905600,0,0
1429906500,0,0
1429907400,0,0
1429908300,0,0
1429909200,0,0
1429910100,0,0
1429911000,0,0
1429911900,0,0
1429912800,0,0
1429913700,0,0
1429914600,0,0
1429915500,0,0
1429916400,0,0
1429917300,0,0
1429918200,0,0
1429919100,0,0.00888888910412788
1429920000,0,0
1429920900,0,0
1429921800,0,0
1429922700,0,0
1429923600,0,0
1429924500,0,0
1429925400,0,0.00111109996214509
1429926300,0,0
1429927200,0,0
1429928100,0,0
1429929000,0,0
1429929900,0,0.0188888274133205
1429930800,0,0
1429931700,0,0
1429932600,0,0
1429933500,0,0
1429934400,0,0
1429935300,0,0
1429936200,0,0
1429937100,0,0
1429938000,0,0
1429938900,0,0
1429939800,0,0
1429940700,0,0
1429941600,0,0
1429942500,0,0
1429943400,0,0
1429944300,0,0
1429945200,0,0
1429946100,0,0
1429947000,0,0
1429947900,0,0
1429948800,0,0
1429949700,0,0
1429950600,0,0
1429951500,0,0
1429952400,0,0
1429953300,0,0
1429954200,0,0
1429955100,0,0
1429956000,0,0
1429956900,0,0
1429957800,0,0
1429958700,0,0
1429959600,0,0
1429960500,0,0
1429961400,0,0
1429962300,0,0
1429963200,0,0
1429964100,0,0
1429965000,0,0
1429965900,0,0
1429966800,0,0
1429967700,0,0
1429968600,0,0
1429969500,0,0.0199998002499342
1429970400,0,0
1429971300,0,0
1429972200,0,0
1429973100,0,0
1429974000,0,0.0099999662488699
1429974900,0,0
1429975800,0,0
1429976700,0,0
1429977600,0,0
1429978500,0,0
1429979400,0,0
1429980300,0,0
1429981200,0,0
1429982100,0,0
1429983000,0,0.00222222227603197
1429983900,0,0
1429984800,0,0.00888906698673963
1429985700,0,0
1429986600,0,0.00444444455206394
1429987500,0,0
1429988400,0,0.00111110357102007
1429989300,0,0
1429990200,0,0
1429991100,0,0
1429992000,0,0
1429992900,0,0
1429993800,0,0
1429994700,0,0.00111113709863275
1429995600,0,0
1429996500,0,0
1429997400,0,0
1429998300,0,0
1429999200,0,0.0033333555329591
1430000100,0,0
1430001000,0,0
1430001900,0,0
1430002800,0,0.00111111090518534
1430003700,0,0
1430004600,0,0
1430005500,0,0
1430006400,0,0
1430007300,0,0
1430008200,0,0.00111109251156449
1430009100,0,0
1430010000,0,0
1430010900,0,0
1430011800,0,0
1430012700,0,0
1430013600,0,0
1430014500,0,0.00888894870877266
1430015400,0,0
1430016300,0,0
1430017200,0,0
1430018100,0,0
1430019000,0,0
1430019900,0,0
1430020800,0,0
1430021700,0,0
1430022600,0,0
1430023500,0,0
1430024400,0,0
1430025300,0,0
1430026200,0,0
1430027100,0,0
1430028000,0,0
1430028900,0,0
1430029800,0,0
1430030700,0,0
1430031600,0,0
1430032500,0,0
1430033400,0,0
1430034300,0,0
1430035200,0,0
1430036100,0,0
1430037000,0,0
1430037900,0,0
1430038800,0,0
1430039700,0,0
1430040600,0,0
1430041500,0,0.00444445945322514
1430042400,0,0
1430043300,0,0
1430044200,0,0
1430045100,0,0
1430046000,0,0
1430046900,0,0
1430047800,0,0.00111110357102007
1430048700,0,0
1430049600,0,0
1430050500,0,0
1430051400,0,0
1430052300,0,0
1430053200,0,0
1430054100,0,0
1430055000,0,0.0077777006663382
1430055900,0,0
1430056800,0,0
1430057700,0,0.00111111113801599
1430058600,0,0.0077777779661119
1430059500,0,0
1430060400,0,0
1430061300,0,0
1430062200,0,0
1430063100,0,0
1430064000,0,0
1430064900,0,0
1430065800,0,0
1430066700,0,0
1430067600,0,0
1430068500,0,0
1430069400,0,0
1430070300,0,0
1430071200,0,0
1430072100,0,0
1430073000,0,0
1430073900,0,0
1430074800,0,0.0533332973718643
1430075700,0,0.00222217012196779
1430076600,0,0.00444447388872504
1430077500,0,0
1430078400,0,0
1430079300,0,0
1430080200,0,0
1430081100,0,0
1430082000,0,0
1430082900,0,0
1430083800,0,0
1430084700,0,0.00444444455206394
1430085600,0,0.0644444450736046
1430086500,0,0
1430087400,0,0.0566670298576355
1430088300,0,0
1430089200,0,0
1430090100,0,0.00888906512409449
1430091000,0,0
1430091900,0,0
1430092800,0,0
1430093700,0,0.00111113314051181
1430094600,0,0
1430095500,0,0
1430096400,0,0
1430097300,0,0
1430098200,0,0
1430099100,0,0
1430100000,0,0
1430100900,0,0
1430101800,0,0
1430102700,0,0
1430103600,0,0
1430104500,0,0
1430105400,0,0
1430106300,0,0.00111113337334245
1430107200,0,0.0288881175220013
1430108100,0,0.00111113325692713
1430109000,0,0
1430109900,0,0
1430110800,0,0
1430111700,0,0
1430112600,0,0
1430113500,0,0
1430114400,0,0
1430115300,0,0
1430116200,0,0
1430117100,0,0
1430118000,0,0
1430118900,0,0
1430119800,0,0
1430120700,0,0
1430121600,0,0
1430122500,0,0
1430123400,0,0.00111110741272569
1430124300,0,0
1430125200,0,0
1430126100,0,0
1430127000,0,0
1430127900,0,0
1430128800,0,0
1430129700,0,0
1430130600,0,0
1430131500,0,0
1430132400,0,0
1430133300,0,0
1430134200,0,0
1430135100,0,0
1430136000,0,0.00555557431653142
1430136900,0,0.0122222304344177
1430137800,0,0.00555550027638674
1430138700,0,0
1430139600,0,0
1430140500,0,0
1430141400,0,0
1430142300,0,0
1430143200,0,0
1430144100,0,0
1430145000,0,0
1430145900,0,0
1430146800,0,0.00222223694436252
1430147700,0,0
1430148600,0,0
1430149500,0,0
1430150400,0,0
1430151300,0,0
1430152200,0,0
1430153100,0,0.00222222972661257
1430154000,0,0
1430154900,0,0
1430155800,0,0
1430156700,0,0
1430157600,0,0
1430158500,0,0
1430159400,0,0
1430160300,0,0
1430161200,0,0
1430162100,0,0.00555542623624206
1430163000,0,0
1430163900,0,0
1430164800,0,0
1430165700,0,0.0077777779661119
1430166600,0,0.00111110368743539
1430167500,0,0
1430168400,0,0
1430169300,0,0.00111111486330628
1430170200,0,0
1430171100,0,0
1430172000,0,0
1430172900,0,0.00999999977648258
1430173800,0,0
1430174700,0,0.00111111113801599
1430175600,0,0
1430176500,0,0.0033333336468786
1430177400,0,0
1430178300,0,0
1430179200,0,0
1430180100,0,0
1430181000,0,0
1430181900,0,0
1430182800,0,0
1430183700,0,0
1430184600,0,0.00222222227603197
1430185500,0,0
1430186400,0,0
1430187300,0,0
1430188200,0,0
1430189100,0,0.00222227419726551
1430190000,0,0.00111110368743539
1430190900,0,0
1430191800,0,0.00222222972661257
1430192700,0,0.0066667553037405
1430193600,0,0
1430194500,0,0
1430195400,0,0.00222222227603197
1430196300,0,0
1430197200,0,0
1430198100,0,0
1430199000,0,0
1430199900,0,0
1430200800,0,0
1430201700,0,0.00222220737487078
1430202600,0,0
1430203500,0,0
1430204400,0,0
1430205300,0,0
1430206200,0,0.00111110717989504
1430207100,0,0
1430208000,0,0
1430208900,0,0
1430209800,0,0
1430210700,0,0
1430211600,0,0
1430212500,0,0
1430213400,0,0
1430214300,0,0
1430215200,0,0
1430216100,0,0
1430217000,0,0
1430217900,0,0
1430218800,0,0
1430219700,0,0
1430220600,0,0
1430221500,0,0
1430222400,0,0
1430223300,0,0
1430224200,0,0
1430225100,0,0
1430226000,0,0
1430226900,0,0
1430227800,0,0
1430228700,0,0
1430229600,0,0
1430230500,0,0
1430231400,0,0
1430232300,0,0
1430233200,0,0
1430234100,0,0
1430235000,0,0
1430235900,0,0
1430236800,0,0.00111111102160066
1430237700,0,0
1430238600,0,0
1430239500,0,0
1430240400,0,0
1430241300,0,0
1430242200,0,0
1430243100,0,0.00222222227603197
1430244000,0,0
1430244900,0,0
1430245800,0,0.00222220737487078
1430246700,0,0
1430247600,0,0
1430248500,0,0
1430249400,0,0
1430250300,0,0
1430251200,0,0
1430252100,0,0
1430253000,0,0
1430253900,0,0
1430254800,0,0
1430255700,0,0
1430256600,0,0
1430257500,0,0
1430258400,0,0
1430259300,0,0
1430260200,0,0
1430261100,0,0
1430262000,0,0
1430262900,0,0
1430263800,0,0
1430264700,0,0
1430265600,0,0
1430266500,0,0
1430267400,0,0
1430268300,0,0
1430269200,0,0
1430270100,0,0
1430271000,0,0
1430271900,0,0
1430272800,0,0.00111110729631037
1430273700,0,0
1430274600,0,0
1430275500,0,0.00111111125443131
1430276400,0,0
1430277300,0,0.00555555569007993
1430278200,0,0
1430279100,0,0
1430280000,0,0
1430280900,0,0
1430281800,0,0
1430282700,0,0
1430283600,0,0
1430284500,0,0
1430285400,0,0
1430286300,0,0
1430287200,0,0.00888888910412788
1430288100,0,0
1430289000,0,0
1430289900,0,0
1430290800,0,0
1430291700,0,0
1430292600,0,0
1430293500,0,0
1430294400,0,0
1430295300,0,0
1430296200,0,0.0077777337282896
1430297100,0,0
1430298000,0,0
1430298900,0,0
1430299800,0,0
1430300700,0,0
1430301600,0,0
1430302500,0,0
1430303400,0,0.00111109623685479
1430304300,0,0
1430305200,0,0
1430306100,0,0
1430307000,0,0.0433342009782791
1430307900,0,0
1430308800,0,0
1430309700,0,0
1430310600,0,0
1430311500,0,0
1430312400,0,0
1430313300,0,0
1430314200,0,0
1430315100,0,0
1430316000,0,0
1430316900,0,0
1430317800,0,0
1430318700,0,0.00111110741272569
1430319600,0,0.053333219140768
1430320500,0,0.0133334677666426
1430321400,0,0.00777771463617682
1430322300,0,0
1430323200,0,0
1430324100,0,0
1430325000,0,0
1430325900,0,0
1430326800,0,0
1430327700,0,0
1430328600,0,0
1430329500,0,0
1430330400,0,0.00111110357102007
1430331300,0,0.00111111847218126
1430332200,0,0
1430333100,0,0
1430334000,0,0
1430334900,0,0
1430335800,0,0
1430336700,0,0
1430337600,0,0
1430338500,0,0
1430339400,0,0
1430340300,0,0.00666671106591821
1430341200,0,0
1430342100,0,0
1430343000,0,0
1430343900,0,0
1430344800,0,0
1430345700,0,0
1430346600,0,0
1430347500,0,0
1430348400,0,0
1430349300,0,0
1430350200,0,0.00111110741272569
1430351100,0,0
1430352000,0,0
1430352900,0,0.00111110368743539
1430353800,0,0
1430354700,0,0.00111111102160066
1430355600,0,0
1430356500,0,0
1430357400,0,0
1430358300,0,0
1430359200,0,0.00444442918524146
1430360100,0,0
1430361000,0,0
1430361900,0,0
1430362800,0,0
1430363700,0,0
1430364600,0,0
1430365500,0,0.00444444362074137
1430366400,0,0
1430367300,0,0.015555608086288
1430368200,0,0
1430369100,0,0
1430370000,0,0
1430370900,0,0
1430371800,0,0
1430372700,0,0
1430373600,0,0
1430374500,0,0
1430375400,0,0
1430376300,0,0
1430377200,0,0
1430378100,0,0
1430379000,0,0
1430379900,0,0
1430380800,0,0
1430381700,0,0
1430382600,0,0
1430383500,0,0
1430384400,0,0
1430385300,0,0
1430386200,0,0
1430387100,0,0
1430388000,0,0
1430388900,0,0
1430389800,0,0
1430390700,0,0
1430391600,0,0
1430392500,0,0
1430393400,0,0
1430394300,0,0
1430395200,0,0
1430396100,0,0
1430397000,0,0
1430397900,0,0
1430398800,0,0
1430399700,0,0
1430400600,0,0
1430401500,0,0
1430402400,0,0
1430403300,0,0
1430404200,0,0
1430405100,0,0
1430406000,0,0
1430406900,0,0
1430407800,0,0
1430408700,0,0
1430409600,0,0
1430410500,0,0
1430411400,0,0
1430412300,0,0
1430413200,0,0
1430414100,0,0
1430415000,0,0
1430415900,0,0
1430416800,0,0
1430417700,0,0
1430418600,0,0
1430419500,0,0
1430420400,0,0.0122221820056438
1430421300,0,0
1430422200,0,0
1430423100,0,0
1430424000,0,0
1430424900,0,0
1430425800,0,0
1430426700,0,0
1430427600,0,0
1430428500,0,0
1430429400,0,0
1430430300,0,0.00444447388872504
1430431200,0,0
1430432100,0,0
1430433000,0,0
1430433900,0,0
1430434800,0,0
1430435700,0,0
1430436600,0,0
1430437500,0,0
1430438400,0,0
1430439300,0,0
1430440200,0,0
1430441100,0,0
1430442000,0,0
1430442900,0,0
1430443800,0,0
1430444700,0,0
1430445600,0,0.0344445593655109
1430446500,0,0
1430447400,0,0
1430448300,0,0
1430449200,0,0
1430450100,0,0
1430451000,0,0
1430451900,0,0
1430452800,0,0
1430453700,0,0
1430454600,0,0
1430455500,0,0
1430456400,0,0
1430457300,0,0
1430458200,0,0
1430459100,0,0
1430460000,0,0
1430460900,0,0
1430461800,0,0
1430462700,0,0
1430463600,0,0
1430464500,0,0
1430465400,0,0
1430466300,0,0
1430467200,0,0
1430468100,0,0
1430469000,0,0
1430469900,0,0
1430470800,0,0
1430471700,0,0
1430472600,0,0
1430473500,0,0
1430474400,0,0
1430475300,0,0
1430476200,0,0
1430477100,0,0
1430478000,0,0
1430478900,0,0
1430479800,0,0
1430480700,0,0
1430481600,0,0
1430482500,0,0
1430483400,0,0
1430484300,0,0
1430485200,0,0
1430486100,0,0
1430487000,0,0
1430487900,0,0
1430488800,0,0.0033333336468786
1430489700,0,0
1430490600,0,0
1430491500,0,0
1430492400,0,0
1430493300,0,0
1430494200,0,0
1430495100,0,0
1430496000,0,0
1430496900,0,0
1430497800,0,0
1430498700,0,0
1430499600,0,0
1430500500,0,0
1430501400,0,0
1430502300,0,0
1430503200,0,0
1430504100,0,0
1430505000,0,0
1430505900,0,0.0133332964032888
1430506800,0,0
1430507700,0,0
1430508600,0,0
1430509500,0,0
1430510400,0,0
1430511300,0,0
1430512200,0,0.00111111858859658
1430513100,0,0.00111111847218126
1430514000,0,0
1430514900,0,0
1430515800,0,0
1430516700,0,0
1430517600,0,0
1430518500,0,0
1430519400,0,0
1430520300,0,0
1430521200,0,0
1430522100,0,0
1430523000,0,0
1430523900,0,0
1430524800,0,0
1430525700,0,0
1430526600,0,0
1430527500,0,0
1430528400,0,0
1430529300,0,0
1430530200,0,0
1430531100,0,0
1430532000,0,0
1430532900,0,0.00111111486330628
1430533800,0,0
1430534700,0,0
1430535600,0,0
1430536500,0,0
1430537400,0,0
1430538300,0,0
1430539200,0,0
1430540100,0,0
1430541000,0,0
1430541900,0,0.00111110741272569
1430542800,0,0
1430543700,0,0
1430544600,0,0
1430545500,0,0
1430546400,0,0
1430547300,0,0
1430548200,0,0
1430549100,0,0
1430550000,0,0
1430550900,0,0
1430551800,0,0
1430552700,0,0
1430553600,0,0
1430554500,0,0
1430555400,0,0
1430556300,0,0
1430557200,0,0
1430558100,0,0
1430559000,0,0
1430559900,0,0
1430560800,0,0
1430561700,0,0
1430562600,0,0
1430563500,0,0
1430564400,0,0
1430565300,0,0
1430566200,0,0
1430567100,0,0
1430568000,0,0.00444447435438633
1430568900,0,0
1430569800,0,0
1430570700,0,0
1430571600,0,0
1430572500,0,0
1430573400,0,0
1430574300,0,0
1430575200,0,0
1430576100,0,0
1430577000,0,0
1430577900,0,0
1430578800,0,0.00666662305593491
1430579700,0,0.00333330011926591
1430580600,0,0.0066667553037405
1430581500,0,0
1430582400,0,0.00333337765187025
1430583300,0,0
1430584200,0,0
1430585100,0,0
1430586000,0,0
1430586900,0,0
1430587800,0,0
1430588700,0,0
1430589600,0,0
1430590500,0,0
1430591400,0,0
1430592300,0,0
1430593200,0,0
1430594100,0,0
1430595000,0,0.0144444704055786
1430595900,0,0
1430596800,0,0
1430597700,0,0
1430598600,0,0
1430599500,0,0
1430600400,0,0.00111111113801599
1430601300,0,0
1430602200,0,0
1430603100,0,0
1430604000,0,0
1430604900,0,0
1430605800,0,0
1430606700,0,0
1430607600,0,0
1430608500,0,0
1430609400,0,0
1430610300,0,0
1430611200,0,0
1430612100,0,0
1430613000,0,0
1430613900,0,0.00111111847218126
1430614800,0,0
1430615700,0,0
1430616600,0,0.00555554451420903
1430617500,0,0
1430618400,0,0
1430619300,0,0
1430620200,0,0.00111111102160066
1430621100,0,0
1430622000,0,0
1430622900,0,0
1430623800,0,0
1430624700,0,0
1430625600,0,0
1430626500,0,0.00111110752914101
1430627400,0,0
1430628300,0,0
1430629200,0,0
1430630100,0,0
1430631000,0,0
1430631900,0,0
1430632800,0,0
1430633700,0,0
1430634600,0,0
1430635500,0,0
1430636400,0,0
1430637300,0,0
1430638200,0,0
1430639100,0,0.00111110741272569
1430640000,0,0
1430640900,0,0
1430641800,0,0
1430642700,0,0
1430643600,0,0
1430644500,0,0
1430645400,0,0
1430646300,0,0
1430647200,0,0
1430648100,0,0
1430649000,0,0
1430649900,0,0
1430650800,0,0
1430651700,0,0
1430652600,0,0.00111111486330628
1430653500,0,0
1430654400,0,0.00333342235535383
1430655300,0,0
1430656200,0,0
1430657100,0,0
1430658000,0,0
1430658900,0,0
1430659800,0,0
1430660700,0,0
1430661600,0,0.053333006799221
1430662500,0,0
1430663400,0,0
1430664300,0,0
1430665200,0,0
1430666100,0,0
1430667000,0,0
1430667900,0,0
1430668800,0,0
1430669700,0,0
1430670600,0,0
1430671500,0,0
1430672400,0,0
1430673300,0,0
1430674200,0,0.0799997299909592
1430675100,0,0.0288889035582542
1430676000,0,0
1430676900,0,0.00444445898756385
1430677800,0,0.00111107784323394
1430678700,0,0
1430679600,0,0.00444442918524146
1430680500,0,0
1430681400,0,0
1430682300,0,0
1430683200,0,0
1430684100,0,0
1430685000,0,0
1430685900,0,0
1430686800,0,0.00111113337334245
1430687700,0,0
1430688600,0,0
1430689500,0,0
1430690400,0,0
1430691300,0,0
1430692200,0,0
1430693100,0,0
1430694000,0,0
1430694900,0,0
1430695800,0,0
1430696700,0,0
1430697600,0,0
1430698500,0,0
1430699400,0,0
1430700300,0,0
1430701200,0,0
1430702100,0,0
1430703000,0,0
1430703900,0,0
1430704800,0,0
1430705700,0,0
1430706600,0,0
1430707500,0,0.00555568467825651
1430708400,0,0
1430709300,0,0
1430710200,0,0.00222226628102362
1430711100,0,0
1430712000,0,0
1430712900,0,0
1430713800,0,0
1430714700,0,0
1430715600,0,0
1430716500,0,0
1430717400,0,0
1430718300,0,0
1430719200,0,0
1430720100,0,0
1430721000,0,0
1430721900,0,0
1430722800,0,0
1430723700,0,0
1430724600,0,0
1430725500,0,0
1430726400,0,0.0144443158060312
1430727300,0,0.00111111113801599
1430728200,0,0
1430729100,0,0
1430730000,0,0
1430730900,0,0
1430731800,0,0
1430732700,0,0
1430733600,0,0
1430734500,0,0
1430735400,0,0
1430736300,0,0
1430737200,0,0
1430738100,0,0
1430739000,0,0
1430739900,0,0
1430740800,0,0
1430741700,0,0
1430742600,0,0
1430743500,0,0
1430744400,0,0
1430745300,0,0
1430746200,0,0
1430747100,0,0
1430748000,0,0
1430748900,0,0
1430749800,0,0
1430750700,0,0
1430751600,0,0
1430752500,0,0.00444444455206394
1430753400,0,0
1430754300,0,0
1430755200,0,0.00111111474689096
1430756100,0,0
1430757000,0,0
1430757900,0,0
1430758800,0,0
1430759700,0,0
1430760600,0,0
1430761500,0,0
1430762400,0,0
1430763300,0,0
1430764200,0,0
1430765100,0,0
1430766000,0,0
1430766900,0,0
1430767800,0,0
1430768700,0,0
1430769600,0,0
1430770500,0,0.0077777779661119
1430771400,0,0
1430772300,0,0
1430773200,0,0
1430774100,0,0
1430775000,0,0
1430775900,0,0
1430776800,0,0
1430777700,0,0
1430778600,0,0
1430779500,0,0
1430780400,0,0
1430781300,0,0
1430782200,0,0
1430783100,0,0.00777783012017608
1430784000,0,0
1430784900,0,0
1430785800,0,0
1430786700,0,0
1430787600,0,0
1430788500,0,0
1430789400,0,0
1430790300,0,0
1430791200,0,0
1430792100,0,0
1430793000,0,0
1430793900,0,0
1430794800,0,0
1430795700,0,0.00111111113801599
1430796600,0,0
1430797500,0,0
1430798400,0,0.0100000454112887
1430799300,0,0.00444445107132196
1430800200,0,0
1430801100,0,0
1430802000,0,0
1430802900,0,0
1430803800,0,0
1430804700,0,0
1430805600,0,0
1430806500,0,0.00444454839453101
1430807400,0,0
1430808300,0,0
1430809200,0,0.00111111486330628
1430810100,0,0
1430811000,0,0
1430811900,0,0
1430812800,0,0
1430813700,0,0
1430814600,0,0
1430815500,0,0
1430816400,0,0
1430817300,0,0
1430818200,0,0
1430819100,0,0
1430820000,0,0
1430820900,0,0
1430821800,0,0
1430822700,0,0
1430823600,0,0
1430824500,0,0.0333333350718021
1430825400,0,0
1430826300,0,0.0233335662633181
1430827200,0,0.00111109251156449
1430828100,0,0
1430829000,0,0
1430829900,0,0
1430830800,0,0
1430831700,0,0
1430832600,0,0
1430833500,0,0
1430834400,0,0
1430835300,0,0
1430836200,0,0
1430837100,0,0.0155555559322238
1430838000,0,0
1430838900,0,0.00888895895332098
1430839800,0,0
1430840700,0,0
1430841600,0,0
1430842500,0,0
1430843400,0,0
1430844300,0,0
1430845200,0,0
1430846100,0,0
1430847000,0,0.00111112592276186
1430847900,0,0
1430848800,0,0
1430849700,0,0
1430850600,0,0
1430851500,0,0
1430852400,0,0
1430853300,0,0
1430854200,0,0
1430855100,0,0.00555564882233739
1430856000,0,0
1430856900,0,0
1430857800,0,0
1430858700,0,0
1430859600,0,0
1430860500,0,0
1430861400,0,0
1430862300,0,0
1430863200,0,0
1430864100,0,0
1430865000,0,0.0655559003353119
1430865900,0,0.00222219992429018
1430866800,0,0
1430867700,0,0
1430868600,0,0
1430869500,0,0
1430870400,0,0
1430871300,0,0
1430872200,0,0
1430873100,0,0.0111111113801599
1430874000,0,0
1430874900,0,0
1430875800,0,0
1430876700,0,0
1430877600,0,0.0177775993943214
1430878500,0,0
1430879400,0,0.00333337439224124
1430880300,0,0
1430881200,0,0.0177776589989662
1430882100,0,0
1430883000,0,0
1430883900,0,0
1430884800,0,0
1430885700,0,0
1430886600,0,0
1430887500,0,0
1430888400,0,0
1430889300,0,0
1430890200,0,0
1430891100,0,0
1430892000,0,0
1430892900,0,0
1430893800,0,0
1430894700,0,0
1430895600,0,0
1430896500,0,0
1430897400,0,0
1430898300,0,0
1430899200,0,0
1430900100,0,0
1430901000,0,0
1430901900,0,0
1430902800,0,0.00888909678906202
1430903700,0,0
1430904600,0,0
1430905500,0,0.00777764804661274
1430906400,0,0.040000032633543
1430907300,0,0.0177777633070946
1430908200,0,0
1430909100,0,0.0900003015995026
1430910000,0,0
1430910900,0,0
1430911800,0,0
1430912700,0,0
1430913600,0,0
1430914500,0,0
1430915400,0,0
1430916300,0,0
1430917200,0,0.00111111113801599
1430918100,0,0.00111110380385071
1430919000,0,0
1430919900,0,0
1430920800,0,0
1430921700,0,0
1430922600,0,0
1430923500,0,0
1430924400,0,0
1430925300,0,0
1430926200,0,0.0244450960308313
1430927100,0,0
1430928000,0,0
1430928900,0,0
1430929800,0,0
1430930700,0,0
1430931600,0,0
1430932500,0,0.028888888657093
1430933400,0,0
1430934300,0,0
1430935200,0,0
1430936100,0,0
1430937000,0,0
1430937900,0,0
1430938800,0,0.0422222204506397
1430939700,0,0.111110523343086
1430940600,0,0.0477771386504173
1430941500,0,0
1430942400,0,0
1430943300,0,0
1430944200,0,0
1430945100,0,0
1430946000,0,0
1430946900,0,0
1430947800,0,0.132222220301628
1430948700,0,0.176670268177986
1430949600,0,0
1430950500,0,0
1430951400,0,0.087777204811573
1430952300,0,0
1430953200,0,0.0844441652297974
1430954100,0,0
1430955000,0,0
1430955900,0,0
1430956800,0,0
1430957700,0,0
1430958600,0,0.0422219410538673
1430959500,0,0
1430960400,0,0
1430961300,0,0
1430962200,0,0
1430963100,0,0
1430964000,0,0
1430964900,0,0
1430965800,0,0
1430966700,0,0
1430967600,0,0
1430968500,0,0.123333737254143
1430969400,0,0
1430970300,0,0
1430971200,0,0
1430972100,0,0
1430973000,0,0
1430973900,0,0
1430974800,0,0
1430975700,0,0
1430976600,0,0
1430977500,0,0
1430978400,0,0
1430979300,0,0
1430980200,0,0
1430981100,0,0.00111111474689096
1430982000,0,0
1430982900,0,0
1430983800,0,0.00111110741272569
1430984700,0,0
1430985600,0,0
1430986500,0,0
1430987400,0,0.0233333334326744
1430988300,0,0
1430989200,0,0.127779483795166
1430990100,0,0
1430991000,0,0
1430991900,0,0
1430992800,0,0
1430993700,0,0
1430994600,0,0
1430995500,0,0.0133333327248692
1430996400,0,0
1430997300,0,0.0444440022110939
1430998200,0,0
1430999100,0,0.0444444455206394
1431000000,0,0.044444739818573
1431000900,0,0
1431001800,0,0
1431002700,0,0
1431003600,0,0
1431004500,0,0
1431005400,0,0
1431006300,0,0.0255552418529987
1431007200,0,0
1431008100,0,0
1431009000,0,0
1431009900,0,0
1431010800,0,0
1431011700,0,0
1431012600,0,0
1431013500,0,0
1431014400,0,0
1431015300,0,0
1431016200,0,0
1431017100,0,0
1431018000,0,0
1431018900,0,0
1431019800,0,0
1431020700,0,0
1431021600,0,0
1431022500,0,0
1431023400,0,0
1431024300,0,0
1431025200,0,0
1431026100,0,0
1431027000,0,0
1431027900,0,0
1431028800,0,0
1431029700,0,0.101110771298409
1431030600,0,0
1431031500,0,0
1431032400,0,0
1431033300,0,0
1431034200,0,0
1431035100,0,0
1431036000,0,0
1431036900,0,0
1431037800,0,0.00777777843177318
1431038700,0,0
1431039600,0,0
1431040500,0,0
1431041400,0,0
1431042300,0,0.0677776113152504
1431043200,0,0.0444441474974155
1431044100,0,0.0188890136778355
1431045000,0,0
1431045900,0,0
1431046800,0,0
1431047700,0,0
1431048600,0,0
1431049500,0,0
1431050400,0,0
1431051300,0,0
1431052200,0,0
1431053100,0,0
1431054000,0,0
1431054900,0,0
1431055800,0,0
1431056700,0,0
1431057600,0,0
1431058500,0,0
1431059400,0,0
1431060300,0,0
1431061200,0,0
1431062100,0,0
1431063000,0,0
1431063900,0,0
1431064800,0,0
1431065700,0,0.0444440022110939
1431066600,0,0
1431067500,0,0
1431068400,0,0
1431069300,0,0
1431070200,0,0
1431071100,0,0
1431072000,0,0
1431072900,0,0
1431073800,0,0
1431074700,0,0
1431075600,0,0
1431076500,0,0
1431077400,0,0
1431078300,0,0.0244444776326418
1431079200,0,0.00666666636243462
1431080100,0,0
1431081000,0,0
1431081900,0,0
1431082800,0,0
1431083700,0,0.00111111113801599
1431084600,0,0.00111110741272569
1431085500,0,0.0633333995938301
1431086400,0,0
1431087300,0,0
1431088200,0,0
1431089100,0,0
1431090000,0,0
1431090900,0,0
1431091800,0,0
1431092700,0,0
1431093600,0,0
1431094500,0,0
1431095400,0,0
1431096300,0,0
1431097200,0,0
1431098100,0,0
1431099000,0,0
1431099900,0,0
1431100800,0,0
1431101700,0,0
1431102600,0,0
1431103500,0,0
1431104400,0,0
1431105300,0,0


